0,1,0,0
0.0031382,1,0,0
0.012512,1,0,0
0.028002,1,0,0
0.049407,1,0,0
0.076452,1,0,0
0.10879,1,0,0
0.146,1,0,0
0.1876,1,0,0
0.23307,1,0,0
0.2818,1,0,0
0.33317,1,0,0
0.38652,1,0,0
0.44116,1,0,0
0.49638,1,0,0
0.55146,1,0,0
0.60568,1,0,0
0.65835,1,0,0
0.70878,1,0,0
0.75629,1,0,0
0.80029,1,0,0
0.84017,1,0,0
0.87542,1,0,0
0.90557,1,0,0
0.9302,1,0,0
0.94898,1,0,0
0.96166,1,0,0
0.96803,1,0,0
0.96799,1,0,0
0.96153,1,0,0
0.94867,1,0,0
0.92958,1,0,0
0.90444,1,0,0
0.87356,1,0,0
0.83729,1,0,0
0.79606,1,0,0
0.75036,1,0,0
0.70074,1,0,0
0.64779,1,0,0
0.59214,1,0,0
0.53447,1,0,0
0.47547,1,0,0
0.41585,1,0,0
0.35633,1,0,0
0.29763,1,0,0
0.24044,1,0,0
0.18545,1,0,0
0.13332,1,0,0
0.084658,1,0,0
0.040046,1,0,0
-1.9248e-16,1,0,0
-0.035017,1,0,0
-0.064609,1,0,0
-0.08845,1,0,0
-0.10629,1,0,0
-0.11794,1,0,0
-0.12332,1,0,0
-0.1224,1,0,0
-0.11526,1,0,0
-0.10203,1,0,0
-0.082948,1,0,0
-0.058302,1,0,0
-0.028464,1,0,0
0.0061286,1,0,0
0.044978,1,0,0
0.087532,1,0,0
0.13319,1,0,0
0.18131,1,0,0
0.23122,1,0,0
0.28223,1,0,0
0.33361,1,0,0
0.38467,1,0,0
0.43468,1,0,0
0.48295,1,0,0
0.52879,1,0,0
0.57156,1,0,0
0.61065,1,0,0
0.64549,1,0,0
0.67558,1,0,0
0.70047,1,0,0
0.71976,1,0,0
0.73315,1,0,0
0.7404,1,0,0
0.74134,1,0,0
0.7359,1,0,0
0.72406,1,0,0
0.70592,1,0,0
0.68162,1,0,0
0.65142,1,0,0
0.61561,1,0,0
0.57458,1,0,0
0.52878,1,0,0
0.47871,1,0,0
0.42495,1,0,0
0.3681,1,0,0
0.3088,1,0,0
0.24774,1,0,0
0.18561,1,0,0
0.12313,1,0,0
0.061026,1,0,0
-6.1683e-16,1,0,0
-0.059246,1,0,0
-0.11604,1,0,0
-0.16972,1,0,0
-0.21971,1,0,0
